search URL:,https://patents.google.com/?q=G06N20%252f20
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-113240180-A,Power transmission line galloping early warning method based on Bayes-Adaboost improved algorithm ,"国网河南省电力公司电力科学研究院, 河南九域恩湃电力技术有限公司, 国家电网有限公司","刘善峰, 郭志民, 李哲, 王超, 梁允, 姚德贵, 苑司坤, 杨磊, 李帅, 刘莘昱, 吕中宾, 卢明, 王津宇, 高阳, 崔晶晶, 张宇鹏, 高超, 耿俊成, 张小斐, 袁少光, 毛万登, 田杨阳",2021-05-18,2021-05-18,2021-08-10,,https://patents.google.com/patent/CN113240180A/en,https://patentimages.storage.googleapis.com/cb/bf/aa/693e2f0150edfc/HDA0003071607210000011.png
CN-113874918-A,Method for rendering augmented reality content in conjunction with an external display ,Pcms控股公司,"大卫·怀布尔, 路易斯·克伦斯基, 拉鲁夫·奈夫",2019-05-22,2020-05-22,2021-12-31,,https://patents.google.com/patent/CN113874918A/en,https://patentimages.storage.googleapis.com/09/2f/77/c1d65f9171f917/HDA0003363759860000011.png
KR-20220063670-A,Learning device and learning method for bipartite model ,주식회사 엔씨소프트,"김영익, 이경훈, 이준모, 조훈영",2020-11-10,2020-11-10,2022-05-17,,https://patents.google.com/patent/KR20220063670A/en,https://patentimages.storage.googleapis.com/d4/bf/b1/9652f2e09a7915/pat00027.png
CN-113256579-A,Pulmonary tuberculosis recognition system based on pre-training model ,扬州大学,"曹永忠, 芮扬, 郝亚蒙, 薛杰",2021-05-19,2021-05-19,2021-08-13,,https://patents.google.com/patent/CN113256579A/en,https://patentimages.storage.googleapis.com/bd/22/8f/31e513e4cb08b9/210519153713.png
FR-3101045-B1,Module for real-time determination of a personalized driving profile ,Renault Sas,Nelson Fernandez-Pinto,2019-09-19,2019-09-19,2022-01-21,2022-01-21,https://patents.google.com/patent/FR3101045B1/en,
WO-2023164291-A1,Mmwave cell discovery in ultra-dense networks ,"Interdigital Patent Holdings, Inc.","Steve Ferrante, Patrick Tooher, Haneya QURESHI, Ananth KINI, Frank Lasita, Yugeswar Deenoo NARAYANAN THANGARAJ, Benoit Pelletier",2022-02-28,2023-02-28,2023-08-31,,https://patents.google.com/patent/WO2023164291A1/en,
EP-3985535-A4,Detecting malicious activity by analysing the behaviour of objects in a non-isolated environment ,Group Ib Tds Ltd,"Sergey Sergeevich Perfilyev, Nikolay Nikolaevich Andreev",2020-06-26,2020-06-30,2023-08-09,,https://patents.google.com/patent/EP3985535A4/en,
CN-111950734-A,Accurate summarization by altering neural network parameters ,国际商业机器公司,井上拓,2019-05-15,2020-04-26,2020-11-17,,https://patents.google.com/patent/CN111950734A/en,https://patentimages.storage.googleapis.com/eb/5a/08/125d798b2d12d1/HDA0002468420060000011.png
CN-111552809-A,Power grid field phrase identification and classification method and system based on Baidu encyclopedia ,"中国电力科学研究院有限公司, 国家电网有限公司, 国网福建省电力有限公司, 中南大学","林静怀, 李泽科, 范士雄, 冯长有, 徐郑崎, 范海威, 韩晔, 刘幸蔚, 皮俊波, 王晶, 廖志芳, 陈莹, 李斌, 吴锟",2020-04-22,2020-04-22,2020-08-18,,https://patents.google.com/patent/CN111552809A/en,https://patentimages.storage.googleapis.com/00/79/26/804e253e2e9194/HDA0002462163090000011.png
SG-10202005940Y-A,Bionic computing system and cloud system thereof ,"Bigobject Inc, Certis Cisco Security Pte Ltd","Wenwey Hseush, Shyy San Foo",2019-06-27,2020-06-22,2021-01-28,,https://patents.google.com/patent/SG10202005940YA/en,
CN-115087994-A,Method and system for privacy preserving information exchange ,瑞典爱立信有限公司,"N·费尔兰德, J·D·雷诺, S·艾尔",2020-02-12,2020-04-16,2022-09-20,,https://patents.google.com/patent/CN115087994A/en,https://patentimages.storage.googleapis.com/f8/5b/81/4a7a81f2db56ab/371288.png
CN-115485702-A,Predictive modeling of manufacturing process using a set of inverse models ,应用材料公司,"西德哈斯·巴提亚, 德莫特·坎特维尔, 塞尔盖·马尔科夫, 冯捷",2020-05-21,2021-05-20,2022-12-16,,https://patents.google.com/patent/CN115485702A/en,https://patentimages.storage.googleapis.com/4a/be/3a/1453fcae1f071a/HDA0003922464880000011.png
CN-115552115-A,Computer-implemented method of generating a prediction model for predicting rotor blade damage of a wind turbine ,西门子歌美飒可再生能源公司,"R·D·弗雷德里克森, L·H·尼尔森",2020-05-28,2021-05-20,2022-12-30,,https://patents.google.com/patent/CN115552115A/en,https://patentimages.storage.googleapis.com/47/2f/ea/e4bc3c0ad1aeee/885342.png
CN-111563613-A,Distributed supply chain optimization design method based on ALC and Kriging models ,华南农业大学,聂笃宪,2020-04-13,2020-04-13,2020-08-21,,https://patents.google.com/patent/CN111563613A/en,https://patentimages.storage.googleapis.com/02/d1/00/3278a48c10a293/HDA0002448976890000011.png
CN-111445042-A,"Power plant equipment maintenance method, system and device ",华润电力技术研究院有限公司,"陈建华, 张含智, 聂怀志, 袁雪峰, 李晓静, 马成龙, 卫平宝, 陈世和, 姜利辉",2020-03-26,2020-03-26,2020-07-24,,https://patents.google.com/patent/CN111445042A/en,https://patentimages.storage.googleapis.com/32/3f/66/3e6c9484fbe7ad/HDA0002427031070000011.png
CN-113140266-A,Screening method of xanthine oxidase inhibitor for reducing uric acid ,东北农业大学,"张英华, 周倩, 王小慧",2021-05-20,2021-05-20,2021-07-20,,https://patents.google.com/patent/CN113140266A/en,https://patentimages.storage.googleapis.com/f0/b7/eb/69ed8c6dd05a2a/HDA0003074655270000011.png
CN-113940091-A,"Apparatus, method, and program for controlling indoor-set device ",株式会社数据汽车,西内启,2019-03-27,2020-03-26,2022-01-14,,https://patents.google.com/patent/CN113940091A/en,https://patentimages.storage.googleapis.com/66/04/5e/47cadab594dc7c/HDA0003377054850000011.png
CN-111476110-A,Integrated learning method and device based on correction trace recognition and readable storage medium ,深圳中兴网信科技有限公司,"赵逸飞, 罗英群, 吕令广",2020-03-18,2020-03-18,2020-07-31,,https://patents.google.com/patent/CN111476110A/en,https://patentimages.storage.googleapis.com/83/d0/62/c17df8a4c5a82d/HDA0002416626140000011.png
CN-112491572-A,Method and device for predicting connection state between terminals and analysis equipment ,华为技术有限公司,"张�浩, 谢于明, 王苗苗, 王仲宇",2019-09-12,2019-09-12,2021-03-12,,https://patents.google.com/patent/CN112491572A/en,https://patentimages.storage.googleapis.com/79/88/19/8bf45114757116/HDA0002201460080000011.png
WO-2023173023-A1,Computerized systems and methods for ensemble model-based drug discovery ,Lantern Pharma Inc.,"Joseph Mcdermott, Panna SHARMA, Umesh KATHAD",2022-03-10,2023-03-09,2023-09-14,,https://patents.google.com/patent/WO2023173023A1/en,
CN-111371794-A,"Shadow domain detection model, detection model establishing method, detection method and system ",北京金睛云华科技有限公司,曲武,2020-03-09,2020-03-09,2020-07-03,,https://patents.google.com/patent/CN111371794A/en,https://patentimages.storage.googleapis.com/7c/c1/76/db76a16a814c2a/HDA0002404110760000011.png
CN-115398487-A,Object detection ,华为技术有限公司,"卡洛·比菲, 史蒂文·乔治·麦克唐纳, 阿莱斯·莱昂纳迪斯, 莎拉·帕里索",2020-03-04,2020-03-04,2022-11-25,,https://patents.google.com/patent/CN115398487A/en,https://patentimages.storage.googleapis.com/0b/0b/75/c80d118f84ecf7/HDA0003794415200000011.png
CN-111401499-A,AI-bar-code-based anti-counterfeiting method ,王娅雯,王娅雯,2020-02-11,2020-02-11,2020-07-10,,https://patents.google.com/patent/CN111401499A/en,
SG-11202110991U-A,Transformation and comparison of trade data to musical piece representation and metrical trees ,Data Boiler Tech Llc,Kelvin To,2019-04-02,2020-04-01,2021-10-28,,https://patents.google.com/patent/SG11202110991UA/en,
CN-115378621-A,"DNS tunnel identification method, DNS tunnel identification device and storage medium ",中国电信股份有限公司,"吴波, 汪来富, 刘东鑫, 温展鹏, 金华敏",2021-05-20,2021-05-20,2022-11-22,,https://patents.google.com/patent/CN115378621A/en,https://patentimages.storage.googleapis.com/40/a6/40/7f321b899a9383/HDA0003075267250000011.png
CN-115409202-A,Feature selection method and device based on federal learning ,"中移动信息技术有限公司, 中国移动通信集团有限公司","李三川, 余韦, 余凤丽, 杨猛, 陶涛, 徐海勇",2021-05-27,2021-05-27,2022-11-29,,https://patents.google.com/patent/CN115409202A/en,https://patentimages.storage.googleapis.com/5a/d2/20/36c5db91638ff3/HDA0003087927940000011.png
EP-3874463-A4,Emulating hand-drawn lines in cg animation ,"Sony Group Corporation, Sony Pictures Entertainment Inc.",Pawel GROCHOLA,2018-12-05,2019-12-05,2022-09-07,,https://patents.google.com/patent/EP3874463A4/en,
CN-111243013-A,Visual printing machine deviation rectifying pose prediction method based on integrated multi-target regression chain ,华南理工大学,"张宪民, 吴强",2020-01-13,2020-01-13,2020-06-05,,https://patents.google.com/patent/CN111243013A/en,https://patentimages.storage.googleapis.com/0e/60/66/322aea32f6d704/HDA0002364139160000011.png
FR-3105862-A1,METHOD AND SYSTEM FOR SELECTING A LEARNING MODEL WITHIN A PLURALITY OF LEARNING MODELS ,Bull Sas,Kaoutar SGHIOUER,2019-12-31,2019-12-31,2021-07-02,,https://patents.google.com/patent/FR3105862A1/en,
CN-113177674-A,"Phishing early warning method, device, equipment and medium ",恒安嘉新（北京）科技股份公司,"刘志强, 王方圆, 尚程, 阿曼太, 梁彧, 蔡琳, 杨满智, 王杰, 田野, 金红, 陈晓光, 傅强",2021-05-28,2021-05-28,2021-07-27,,https://patents.google.com/patent/CN113177674A/en,https://patentimages.storage.googleapis.com/8f/e9/ee/9a91b115555444/HDA0003090780280000011.png
CN-113052353-A,Air quality prediction and prediction model training method and device and storage medium ,"中移雄安信息通信科技有限公司, 中国移动通信集团有限公司","陈惠妮, 樊海燕, 雷浩",2019-12-27,2019-12-27,2021-06-29,,https://patents.google.com/patent/CN113052353A/en,https://patentimages.storage.googleapis.com/55/5d/ed/7a7f917a8d853e/HDA0002340912280000011.png
FR-3106679-A1,"Method and system for measuring the energy behavior of a transport network, associated computer program ",Alstom Transport Technologies,Marius IORDACHE,2020-01-27,2020-01-27,2021-07-30,,https://patents.google.com/patent/FR3106679A1/en,
CN-113326128-A,Privacy protection popularity prediction method based on unsupervised loop federal learning in mobile edge computing network ,东南大学,"黄永明, 郑冲, 刘升恒",2021-05-28,2021-05-28,2021-08-31,,https://patents.google.com/patent/CN113326128A/en,https://patentimages.storage.googleapis.com/42/e8/f3/a3b39a7e4641fb/HDA0003090648060000011.png
CN-111104566-A,"Feature index encoding method and device, electronic equipment and storage medium ",腾讯科技（深圳）有限公司,李伟,2019-12-26,2019-12-26,2020-05-05,,https://patents.google.com/patent/CN111104566A/en,https://patentimages.storage.googleapis.com/91/33/8f/f4f049680284fc/HDA0002337682380000011.png
CN-111126629-A,"Model generation method, system, device and medium for identifying brushing behavior ",上海携程国际旅行社有限公司,"张艺颖, 江文斌, 李健",2019-12-25,2019-12-25,2020-05-08,,https://patents.google.com/patent/CN111126629A/en,https://patentimages.storage.googleapis.com/0a/44/db/ab6b4650a258f8/HDA0002336077050000011.png
CN-111161231-A,System and method for enhancing a patient positioning system ,上海联影智能医疗科技有限公司,"阿比舍克·沙玛, 阿伦·因南耶, 吴子彦",2019-10-01,2019-12-24,2020-05-15,,https://patents.google.com/patent/CN111161231A/en,https://patentimages.storage.googleapis.com/fd/dd/69/1ee80b711d8b0e/HDA0002333383280000011.png
CN-113316803-A,Correcting segmentation of medical images using statistical analysis of historical corrections ,博医来股份公司,"斯特凡·维尔斯迈尔, 安德列亚斯·布鲁姆霍夫, 延斯·施马勒",2019-12-20,2019-12-20,2021-08-27,,https://patents.google.com/patent/CN113316803A/en,https://patentimages.storage.googleapis.com/f5/25/04/a00473886a06a2/HDA0003089922670000011.png
CN-111275163-A,Short-term load prediction method ,"东南大学, 国网江苏省电力有限公司, 国网江苏省电力有限公司经济技术研究院","王建华, 柳伟, 黄河, 高松, 谢珍建, 韩俊, 蔡超",2019-12-17,2019-12-17,2020-06-12,,https://patents.google.com/patent/CN111275163A/en,https://patentimages.storage.googleapis.com/07/a9/3f/c7342ccad35838/HDA0002321442260000011.png
KR-20220055512-A,Artificial Intelligence CCTV for Variable Operation of Deep Learning Models ,한국전자기술연구원,"송혁, 고민수, 최인규",2020-10-26,2020-10-26,2022-05-04,,https://patents.google.com/patent/KR20220055512A/en,https://patentimages.storage.googleapis.com/c5/0e/fd/3b3a1d27008524/pat00001.png
CN-113454975-A,"Method, computer program product and system for representing visual information ",马特瑞勒耶斯公司,"约纳斯·翁格尔, 伊赫桑·米昂吉, 佩尔·拉松",2018-12-13,2019-12-11,2021-09-28,,https://patents.google.com/patent/CN113454975A/en,https://patentimages.storage.googleapis.com/77/61/b5/bb63a92b6fda63/HDA0003113468930000011.png
DE-102020213366-A1,"Method for providing a machine learning algorithm, method and system for classification and/or regression of process data and/or process metadata ",Robert Bosch Gesellschaft mit beschränkter Haftung,"Andreas Steimer, Maryam Bahrami",2020-10-22,2020-10-22,2022-04-28,,https://patents.google.com/patent/DE102020213366A1/en,https://patentimages.storage.googleapis.com/a5/cf/70/e2e62409f6a376/DE102020213366A1_0001.png
EP-3979254-A4,"Medical information registration support device, medical information registration support method, and program ","FUJIFILM Toyama Chemical Co., Ltd.",Shinji HANEDA,2019-05-30,2020-05-18,2022-07-27,,https://patents.google.com/patent/EP3979254A4/en,
CN-116057542-A,Distributed machine learning model ,微软技术许可有限责任公司,"Y·利夫尼, G·基申博伊姆, T·阿维夫",2020-07-21,2021-05-28,2023-05-02,,https://patents.google.com/patent/CN116057542A/en,https://patentimages.storage.googleapis.com/f9/b7/a9/9a4753651bca72/HDA0004113545960000011.png
WO-2022003733-A3,"Adversarial bandit control learning framework for system and process optimization, segmentation, diagnostics and anomaly tracking ",Soumyajit Das,Soumyajit Das,2021-09-09,2021-10-26,2022-03-10,,https://patents.google.com/patent/WO2022003733A3/en,
IL-287634-A,Systems and methods for combining model interpreters ,Verint Americas Inc,,2019-05-06,2021-10-27,2021-12-01,,https://patents.google.com/patent/IL287634A/en,
FR-3104294-A1,"Method of forecasting a physical quantity of interest, associated management method and device ",Commissariat A L'energie Atomique Et Aux Energies Alternatives,"Roland Baviere, Yacine Gaoua",2019-12-10,2019-12-10,2021-06-11,,https://patents.google.com/patent/FR3104294A1/en,
WO-2023178072-A1,"System, method, and computer program product for managing automated healthcare data applications using artificial intelligence ",Bayer Healthcare Llc,"Padma AYODHIMANI, Venkat RAMAMURTHY, Francesco Desensi",2022-03-15,2023-03-14,2023-09-21,,https://patents.google.com/patent/WO2023178072A1/en,
WO-2022049326-A1,Improvement of control and management functions in service and network environments ,Nokia Technologies Oy,"Lars Christoph Schmelz, Laurent Ciavaglia, Michael JARCHEL",2020-09-07,2020-09-07,2022-03-10,,https://patents.google.com/patent/WO2022049326A1/en,
CN-112036575-A,Information processing apparatus and non-transitory computer readable medium ,富士施乐株式会社,得地贤吾,2019-06-04,2019-12-09,2020-12-04,,https://patents.google.com/patent/CN112036575A/en,https://patentimages.storage.googleapis.com/83/5f/58/5bb0c5d40f83bb/HDA0002308345030000011.png
KR-20230140535-A,Methods and mechanisms for measuring patterned substrate properties during substrate manufacturing ,"어플라이드 머티어리얼스, 인코포레이티드","핑-유 차우, 야-추 창, 쥐-채 린, 하오-웨이 펑, 차오-시엔 리, 샤우-테 좡",2022-03-25,2023-03-24,2023-10-06,,https://patents.google.com/patent/KR20230140535A/en,https://patentimages.storage.googleapis.com/29/92/02/af07b346a7abec/pat00001.png
